Address,Latitude,Longitude,ZIP_Code
4600 block of N. 14th Street,38.8799697,-77.1067698,22203
4600 block of N. 15th Street,38.8799697,-77.1067698,22203
4600 block of N. 20th Place,38.8799697,-77.1067698,22203
4600 block of N. 23rd Street,38.8458571,-77.1052313,22206
4600 block of N. 24th Street,38.8799697,-77.1067698,22203
4600 block of N. 26th Street,38.8799697,-77.1067698,22203
4600 block of N. 2nd Street,38.8799697,-77.1067698,22203
4600 block of N. 3rd Street,38.8799697,-77.1067698,22203
4600 block of N. 4th Road,38.8799697,-77.1067698,22203
4600 block of N. Carlin Springs Road,38.8757419,-77.1150548,22203
4600 block of N. Fairfax Drive,38.8810499,-77.1171,22203
4600 block of N. Four Mile Run Drive,38.8702684,-77.1304257,22205
4600 block of N. Glebe Road,38.9265311,-77.1183538,22207
4600 block of N. Washington Boulevard,38.8799697,-77.1067698,22203
4600 block of Rock Spring Road,38.90999830000001,-77.1269463,22207
4600 block of S. 2nd Street,38.8799697,-77.1067698,22203
4600 block of S. 30th Road,38.8799697,-77.1067698,22203
4600 block of S. 34th Street,38.8799697,-77.1067698,22203
4600 block of S. 36th Street,38.8799697,-77.1067698,22203
4600 block of S. 3rd Street,38.8799697,-77.1067698,22203
4600 block of S. 4th Street,38.8799697,-77.1067698,22203
4600 block of S. 8th Street,38.8799697,-77.1067698,22203
4600 block of S. Four Mile Run,38.8548626,-77.1069563,22204
4600 block of S. Four Mile Run Drive,38.8548626,-77.1069563,22204
4600 block of S. Four Mile Run Drive. An officers processing an online crime report for larceny determined the incident was a burglary of a residence,38.8548626,-77.1069563,22204
4600 block of S. Four Mile Run Drive/4500 block of S. Four Mile Run Drive/1100 block of S. Thomas Street,38.8541666,-77.10617649999999,22204
4600 block of S. King Street,38.8799697,-77.1067698,22203
4600 block of Washington Boulevard,38.8848643,-77.11745959999999,22201
4600 block of Wilson Boulevard,38.8791163,-77.1168723,22203
4700 block Lee Highway,38.8981807,-77.1211253,22207
4700 block of 11th Street N.,38.8841411,-77.12020079999999,22205
4700 block of 16th Road N.,38.889883,-77.1208308,22207
4700 block of 17th Street N.,38.8906321,-77.1210784,22207
4700 block of 1st Street N.,38.8685245,-77.11270789999999,22203
4700 block of 20th Road N,38.8973578,-77.1208461,22207
4700 block of 20th Road N.,38.8973578,-77.1208461,22207
4700 block of 20th Street N.,38.893696,-77.1212055,22207
4700 block of 21st Road N,38.896999,-77.123182,22207
4700 block of 21st Road N.,38.896999,-77.123182,22207
4700 block of 21st Street N.,38.8956442,-77.12302919999999,22207
4700 block of 22nd Street N.,38.899027,-77.121657,22207
4700 block of 23rd Street N.,38.8996057,-77.1228694,22207
4700 block of 24th Road N,38.9013832,-77.1240815,22207
4700 block of 24th Road N.,38.9013832,-77.1240815,22207
4700 block of 24th Street N.,38.900146,-77.12355509999999,22207
4700 block of 25th Road N.,38.9032297,-77.1253374,22207
4700 block of 25th Street N.,38.9022099,-77.1244942,22207
4700 block of 26th Street N.,38.903876,-77.1258189,22207
4700 block of 29th Street S.,38.8396877,-77.0984678,22206
4700 block of 2nd Road N.,38.8714169,-77.1140053,22203
4700 block of 2nd Street N.,38.8697334,-77.1144704,22203
4700 block of 30th Street S.,38.8394164,-77.0982641,22206
4700 block of 31st Street S,38.8373111,-77.0956935,22206
4700 block of 31st Street S.,38.8373111,-77.0956935,22206
4700 block of 33rd Street N,38.91061759999999,-77.1315283,22207
4700 block of 34th Road N.,38.9124259,-77.13198330000002,22207
4700 block of 34th Street N,38.9120137,-77.1306968,22207
4700 block of 34th Street N.,38.9120137,-77.1306968,22207
4700 block of 36th Street N,38.9149348,-77.1343506,22207
4700 block of 36th Street N.,38.9149348,-77.1343506,22207
4700 block of 37th Street N.,38.9166015,-77.1342226,22207
4700 block of 38th Place N.,38.918415,-77.13555079999999,22207
4700 block of 38th Street N.,38.9184304,-77.1389219,22207
4700 block of 40th Street N.,38.9190545,-77.1365884,22207
4700 block of 6th Street S.,38.86164550000001,-77.1100201,22204
4700 block of 7th Road N,38.8775046,-77.1179382,22203
4700 block of 7th Road N.,38.8775046,-77.1179382,22203
4700 block of 8th Road N.,38.8796754,-77.11827009999999,22203
4700 block of 8th Road S.,38.8594363,-77.1085816,22204
4700 block of 8th Street S.,38.8599961,-77.1090986,22204
4700 block of Arlington Boulevard,38.8672653,-77.1139184,22204
4700 block of Chesterfield Road,38.8476993,-77.1058169,22206
4700 block of Columbia Pike,38.8567314,-77.1076599,22204
4700 block of Dittmar Road,38.9136653,-77.1319982,22207
4700 block of Fairfax Drive,38.8819697,-77.117967,22203
4700 block of King Street,38.84236670000001,-77.1091435,22302
4700 block of Langston Boulevard,38.898187,-77.12114799999999,22207
4700 block of Lee Highway,38.8981807,-77.1211253,22207
4700 block of Little Falls Road,38.9129269,-77.1360002,22207
4700 block of Long Bridge Drive,38.866536,-77.0482823,22202
4700 block of N. 24th Street,38.8799697,-77.1067698,22203
4700 block of N. 25th Road,38.8799697,-77.1067698,22203
4700 block of N. 7th Road,38.8799697,-77.1067698,22203
4700 block of N. Carlin Springs Road,38.8751691,-77.1159837,22203
4700 block of N. Glebe Road,38.9276864,-77.1184304,22207
4700 block of N. Lee Highway,38.8970264,-77.10851939999999,22207
4700 block of Old Dominion Drive,38.8981805,-77.121123,22207
4700 block of Rock Spring Road,38.9094665,-77.1281441,22207
4700 block of S. 29th Street,38.8799697,-77.1067698,22203
4700 block of S. 31st Street,38.8799697,-77.1067698,22203
4700 block of S. 8th Road,38.8799697,-77.1067698,22203
4700 block of S. Chesterfield Road,38.8476993,-77.1058169,22206
4700 block of S. Columbia Pike,38.8567314,-77.1076599,22204
4700 block of S. King Street,38.8799697,-77.1067698,22203
4700 block of Washington Boulevard,38.8853101,-77.1192626,22207
4700 block of Williamsburg Boulevard,38.9160362,-77.1366245,22207
4700 block of Wilson Boulevard,38.8790807,-77.1176107,22203
4700 block of Yorktown Boulevard,38.9038951,-77.126578,22207
4800 block of 10th Street S.,38.8556099,-77.11075989999999,22204
4800 block of 11th Street N.,38.8840442,-77.12078609999999,22205
4800 block of 13th Street N.,38.8861614,-77.1215196,22205
4800 block of 13th Street S.,38.8515593,-77.10778169999999,22204
4800 block of 14th Street N,38.8868582,-77.12176269999999,22205
4800 block of 14th Street N.,38.8868582,-77.12176269999999,22205
4800 block of 15th Street N.,38.8878305,-77.1220757,22205
4800 block of 16th Road N.,38.8895159,-77.12263999999999,22207
4800 block of 17th Street N.,38.8902582,-77.1228856,22207
4800 block of 1st Street N,38.8673801,-77.11723520000001,22203
4800 block of 1st Street N.,38.8673801,-77.11723520000001,22203
4800 block of 1st Street S.,38.8656861,-77.1166733,22204
4800 block of 20th Place N.,38.8943119,-77.1231457,22207
4800 block of 20th Street N.,38.8930272,-77.1224265,22207
4800 block of 21st Street N.,38.8946993,-77.1239433,22207
4800 block of 22nd Road N.,38.8976473,-77.125264,22207
4800 block of 23rd Road S.,38.845231,-77.1040412,22206
4800 block of 23rd Street N.,38.89842670000001,-77.1258426,22207
4800 block of 23rd Street S.,38.8458539,-77.10529989999999,22206
4800 block of 24th Road N.,38.9003744,-77.1276084,22207
4800 block of 24th Street N.,38.8996905,-77.1270456,22207
4800 block of 25th Road N.,38.9015806,-77.1284962,22207
4800 block of 25th Street N.,38.9009803,-77.12812559999999,22207
4800 block of 26th Street N.,38.902131,-77.1289017,22207
4800 block of 26th Street S.,38.902131,-77.1289017,22207
4800 block of 27th Place N,38.9042064,-77.1309565,22207
4800 block of 27th Place N.,38.9042064,-77.1309565,22207
4800 block of 27th Road S,38.842386,-77.1014131,22206
4800 block of 27th Road S.,38.842386,-77.1014131,22206
4800 block of 27th Street N.,38.9028228,-77.1308023,22207
4800 block of 28th Street S.,38.8417143,-77.1017446,22206
4800 block of 29th Road S.,38.8384321,-77.1025282,22206
4800 block of 29th Street N.,38.9053461,-77.131371,22207
4800 block of 29th Street S,38.8394432,-77.1004911,22206
4800 block of 29th Street S.,38.8394432,-77.1004911,22206
4800 block of 2nd Street N.,38.86976860000001,-77.1155043,22203
4800 block of 30th Street N.,38.9066059,-77.13215699999999,22207
4800 block of 30th Street S.,38.8378384,-77.09914069999999,22206
4800 block of 31st Street S.,38.8363309,-77.0963086,22206
4800 block of 33rd Road N.,38.9106683,-77.13304860000001,22207
4800 block of 35th Road N.,38.9134373,-77.1367774,22207
4800 block of 37th Street N.,38.9169853,-77.1374834,22207
4800 block of 3rd Street N.,38.8721752,-77.1143275,22203
4800 block of 7th Street S.,38.8601686,-77.1107018,22204
4800 block of 8th Road S.,38.8592444,-77.1098274,22204
4800 block of 9th Street N.,38.8809297,-77.1196172,22203
4800 block of 9th Street S,38.85862789999999,-77.10953649999999,22204
4800 block of 9TH Street S.,38.85862789999999,-77.10953649999999,22204
4800 block of Arlington Boulevard,38.8664002,-77.1159088,22204
4800 block of Columbia Pike,38.8566315,-77.10879709999999,22204
4800 block of Fairfax Drive,38.8815599,-77.1197492,22203
4800 block of Langston Boulevard,38.8966862,-77.1254448,22207
4800 block of Le Highway,38.8799697,-77.1067698,22203
4800 block of Lee Highway,38.8966831,-77.1256063,22207
4800 block of Little Falls Drive,38.9121618,-77.13615759999999,22207
4800 block of Little Falls Road,38.9121618,-77.13615759999999,22207
4800 block of N 29th Street,38.8799697,-77.1067698,22203
4800 block of N. 14th Street,38.8799697,-77.1067698,22203
4800 block of N. 1st St,38.8799697,-77.1067698,22203
4800 block of N. 1st Street,38.8799697,-77.1067698,22203
4800 block of N. 21st Street,38.8799697,-77.1067698,22203
4800 block of N. 24th Street,38.8799697,-77.1067698,22203
4800 block of N. Lee Highway,38.8970264,-77.10851939999999,22207
4800 block of N. Old Dominion Drive,38.9059821,-77.1320269,22207
4800 block of N. Washington Boulevard,38.8799697,-77.1067698,22203
4800 block of Old Dominion Drive,38.90503,-77.13105639999999,22207
4800 block of Old Dominion Road,38.90503,-77.13105639999999,22207
4800 block of Rock Spring Road,38.9077744,-77.1311814,22207
4800 block of S. 28th Street,38.8417143,-77.1017446,22206
4800 block of S. 29th Street,38.8799697,-77.1067698,22203
4800 block of S. 7th Street,38.8799697,-77.1067698,22203
4800 block of S. Columbia Pike,38.8566315,-77.10879709999999,22204
4800 block of Washington Boulevard,38.8852652,-77.12120829999999,22205
4800 block of Williamsburg Boulevard,38.9128344,-77.13809429999999,22207
4800 block of Wilson Boulevard,38.8786026,-77.11952579999999,22203
4800 block of Yorktown Boulevard,38.9035745,-77.1298253,22207
4900 17th Street N.,38.8897805,-77.1242694,22207
4900 block of 10th Street S,38.8542682,-77.11069839999999,22204
4900 block of 10th Street S.,38.8542682,-77.11069839999999,22204
4900 block of 11th Street N.,38.8838319,-77.12177980000001,22205
4900 block of 11th Street S.,38.853298,-77.1100924,22204
4900 block of 13th Street N.,38.8857505,-77.1226962,22205
4900 block of 14th Street N.,38.8864328,-77.1229065,22205
4900 block of 14th Street S.,38.8496414,-77.1078424,22204
4900 block of 16th Road N.,38.88901269999999,-77.1242245,22207
4900 block of 18th Street N.,38.8916557,-77.1238532,22207
4900 block of 19th Street N.,38.8929315,-77.1251115,22207
4900 block of 22nd Road N.,38.8972278,-77.1282523,22207
4900 block of 22nd Street N.,38.896049,-77.12820599999999,22207
4900 block of 23rd Street S.,38.8450386,-77.1059239,22206
4900 block of 25th Street S.,38.8441149,-77.1018939,22206
4900 block of 26th Street N.,38.90139,-77.1310584,22207
4900 block of 28th Street N.,38.9035248,-77.1330339,22207
4900 block of 28th Street S.,38.8400272,-77.10440640000002,22206
4900 block of 29th Road S.,38.8381249,-77.1026475,22206
4900 block of 30th Street S.,38.8368884,-77.1003741,22206
4900 block of 31st Street S.,38.8357546,-77.09851689999999,22206
4900 block of 33rd Road N.,38.910155,-77.1368766,22207
4900 block of 34th Road N.,38.9115222,-77.1363598,22207
4900 block of 34th Street N.,38.9109968,-77.1362085,22207
4900 block of 35th Road N.,38.9139503,-77.13653959999999,22207
4900 block of 35th Street N.,38.9122858,-77.1365,22207
4900 block of 36th Street N.,38.9148478,-77.13663389999999,22207
4900 block of 7th Road S,38.8597697,-77.1152719,22204
4900 block of 7th Road S.,38.8597697,-77.1152719,22204
4900 block of 7th Street N.,38.876545,-77.11873709999999,22203
4900 block of 9th Street S,38.8581612,-77.11109359999999,22204
4900 block of 9th Street S.,38.8581612,-77.11109359999999,22204
4900 block of Chesterfield Road,38.8468183,-77.1078174,22206
4900 block of Columbia Pike,38.8562431,-77.1106721,22204
4900 block of Fairfax Drive,38.88122970000001,-77.121845,22203
4900 block of Langston Boulevard,38.8963594,-77.12765,22207
4900 block of Little Falls Road,38.9092847,-77.1367581,22207
4900 block of N. 11th Street,38.8799697,-77.1067698,22203
4900 block of N. 16th Street,38.8799697,-77.1067698,22203
4900 block of N. 22nd Street,38.8799697,-77.1067698,22203
4900 block of N. 29th Street,38.8799697,-77.1067698,22203
4900 block of N. Lee Highway,38.8970264,-77.10851939999999,22207
4900 block of N. Washington Boulevard,38.8799697,-77.1067698,22203
4900 block of Old Dominion Drive,38.909711,-77.1381126,22207
4900 block of Rock Spring Road,38.9071171,-77.1346961,22207
4900 block of S. 10th Street,38.8799697,-77.1067698,22203
4900 block of S. 7th Road,38.8799697,-77.1067698,22203
4900 block of S. Columbia Pike,38.8562431,-77.1106721,22204
4900 block of S. Columbus Street,38.8557547,-77.11203,22204
4900 block of Williamsburg Boulevard,38.9094911,-77.13951329999999,22207
4900 block of Yorktown Boulevard,38.9028525,-77.1324047,22207
4th Road N,38.874425,-77.115414,22203
4th Street N,38.8720377,-77.1101763,22203
4th Street N. and N. Thomas Street,38.8738984,-77.108463,22203
4th Street S,38.8650373,-77.1054005,22204
500 block of 12th Road S,38.862203,-77.0560283,22202
500 block of 12th Road S.,38.862203,-77.0560283,22202
500 block of 12th Street N.,38.8623145,-77.04944789999999,22202
500 block of 12th Street S,38.8623145,-77.04944789999999,22202
500 block of 12th Street S.,38.8623145,-77.04944789999999,22202
500 block of 14th Road S,38.8604967,-77.0556797,22202
500 block of 14th Road S.,38.8604967,-77.0556797,22202
500 block of 14th Road. S.,38.8604967,-77.0556797,22202
500 block of 14th Street S.,38.860762,-77.0550736,22202
500 block of 15th Street S,38.8597975,-77.0535665,22202
500 block of 15th Street S.,38.8597975,-77.0535665,22202
500 block of 18th Street S,38.8573829,-77.0531068,22202
500 block of 18th Street S.,38.8573829,-77.0531068,22202
500 block of 23rd Road S.,38.8448912,-77.1046379,22206
500 block of 23rd Street S,38.8531685,-77.0537255,22202
500 block of 23rd Street S.,38.8531685,-77.0537255,22202
500 block of 24th Street S.,38.8522198,-77.05386039999999,22202
500 block of 25th Street S.,38.85150429999999,-77.0536875,22202
500 block of 26th Road S.,38.8496338,-77.0540965,22202
500 block of 26th Street S.,38.8504126,-77.0542202,22202
500 block of 31st Street S.,38.8463672,-77.0535435,22202
500 block of 4th Road S.,38.874425,-77.115414,22203
500 block of Army Navy Drive,38.8650813,-77.05544789999999,22202
500 block of Columbia Pike,38.8543493,-77.1166099,22204
500 block of Long Bridge Drive,38.8659527,-77.0492953,22202
500 block of N. Arlington Street,38.8712252,-77.0975404,22204
500 block of N. Edison Street,38.8739804,-77.119415,22203
500 block of N. Fillmore Street,38.880028,-77.0927119,22201
500 block of N. Florida Street,38.8741629,-77.122271,22203
500 block of N. Frederick Street,38.8744355,-77.12128539999999,22203
500 block of N. Garfield Street,38.8797373,-77.093701,22201
500 block of N. George Mason Drive,38.8744923,-77.1171674,22203
500 block of N. Glebe Road,38.8760852,-77.10839639999999,22203
500 block of N. Greenbrier Street,38.8731096,-77.1228277,22203
500 block of N. Highland Street,38.87977780000001,-77.09478,22201
500 block of N. Hudson Street,38.8796477,-77.0954473,22201
500 block of N. Ivy Street,38.8788245,-77.09687749999999,22201
500 block of N. Jackson Street,38.8785272,-77.0978816,22201
500 block of N. Jefferson Street,38.8724056,-77.1265236,22205
500 block of N. Kenmore Street,38.8783488,-77.0992308,22201
500 block of N. Lincoln Street,38.8780579,-77.1002199,22201
500 block of N. Littleton Street,38.87018310000001,-77.1377752,22203
500 block of N. Lombardy Street,38.869542,-77.1390114,22203
500 block of N. Longfellow Street,38.8694213,-77.1408091,22203
500 block of N. Madison Street,38.8690899,-77.1410788,22203
500 block of N. Monroe Street,38.8777923,-77.1014337,22201
500 block of N. Montague Street,38.8702571,-77.1359825,22203
500 block of N. Nelson Street,38.8775214,-77.1022429,22203
500 block of N. Norwood Street,38.8772134,-77.102858,22203
500 block of N. Oakland Street,38.8769873,-77.10373650000001,22203
500 block of N. Oxford Road,38.8768896,-77.10485039999999,22203
500 block of N. Oxford Street,38.8768896,-77.10485039999999,22203
